	BuisnessID	ReviewText	ReviewRating	City
2704	pascal-stockholm	I think Pascal is an all around good cafe. I wouldn't say that they have a particular specialty but the coffee, interior, atmosphere, sweets and food are...	4.0	Stockholm
2705	kalf-och-hansen-stockholm	"Very good ecological food

Only ecological and local ingredients

Staff was really friendly and helpful too"	5.0	Stockholm
2706	kalf-och-hansen-stockholm	Easily the best meal we had in Stockholm. The employees were incredibly helpful. The meatballs were so tender and delicious. The roasted veggies were...	5.0	Stockholm
2707	kalf-och-hansen-stockholm	"If this is your first time eating Swedish meatballs in Sweden be warned that these aren't ""traditional"" Swedish meatballs.  Kalf & Hansen puts a modern..."	3.0	Stockholm
2708	matgatan-22-stockholm-2	Adorable little cafe in the midst of touristy old town. I came just before closing for a quick Irish coffee and mulled wine on a cold night. The owner is...	5.0	Stockholm
2709	matgatan-22-stockholm-2	We stumbled into it without knowing much and it was amazing. Food was awesome. Atmosphere cozy and inviting, and it's child friendly. We highly recommend.	5.0	Stockholm
2710	matgatan-22-stockholm-2	My friend and I visiting from Chicago both ordered the pulled pork. I have to say, I'm astonished at the entire meal. I started with the side salad that...	5.0	Stockholm
2711	go-choo-stockholm	I am a huge fan of korean food and this place takes the cake. The ahjumma is from korea and cooks legit bibimbap. I must however warn that the other menu...	5.0	Stockholm
2712	go-choo-stockholm	Second visit at great low key Korean restaurant - dont go for their Japanese dishes. The kimchi is great and the meat is tasty. They dont have a lot, but...	4.0	Stockholm
2713	go-choo-stockholm	Super tasty bibimbap, very warm and gracious service, cozy atmosphere, affordable and reasonable prices. 100% Recommend!	5.0	Stockholm
2714	bulleboden-stockholm	What a wonderful place to have lunch! We stopped here on a beautiful sunny day in June while visiting Stockholm and enjoyed delicious food while sitting in...	4.0	Stockholm
2715	bulleboden-stockholm	"Amazing little neighborhood family cafe popular with locals.  Coming to this place made me realize Stockholm is a foodie city.  *drool*

Food was absolutely..."	5.0	Stockholm
2716	bulleboden-stockholm	Stop here to try the Swedish cardamom bun - it's amazing! The cafe has been open since 17th century. It's a small family business with great ambience and...	5.0	Stockholm
2717	johan-och-nyström-konceptbutik-stockholm	So much better than Drop, which I'm sure someone will recommend to you. Google has this as a 1 minute walk further from the T stop and it is so so worth it....	5.0	Stockholm
2718	johan-och-nyström-konceptbutik-stockholm	This is one of the best coffee spots that I have found in Stockholm! They company roasts their own beans, and they offer a variety of different types of...	5.0	Stockholm
2719	johan-och-nyström-konceptbutik-stockholm	Only tried the Chai glögg during the holidays but the serving was rather small and it was almost cold by the time I realized that it was ready at the...	3.0	Stockholm
2720	günters-korvar-stockholm	Best sausage place in Stockholm. The competitors like ostermalms korvspecialisten come close. But this one holds the top spot. The chimichurri sauce is a...	5.0	Stockholm
2721	günters-korvar-stockholm	Simple and delicious. The mrs and I stopped by the unassuming stand in the middle of the burbs north of downtown Stockholm and were both happy with this hot...	5.0	Stockholm
2722	günters-korvar-stockholm	A solid sausage factory for the street food and sausage enthusiast! This place is not the cleanest nor does it have the fastest service, but it has a wide...	4.0	Stockholm
2723	la-neta-stockholm	"BEST MEXICAN FOOD YOU WILL FIND IN STOCKHOLM (even all of Sweden to be honest).

Not the best in the world, that's for sure, but best I found in..."	5.0	Stockholm
2724	la-neta-stockholm	I think this place is pretty nice for a casual meal. The prices are fair compared to many other places in Stockholm. The quality, I feel, has varied from...	3.0	Stockholm
2725	la-neta-stockholm	Good food with okay quality, and the tacos could be more balanced but overall it's a good place to eat I especially recommend the nachos with guacamole	4.0	Stockholm
2726	hermitage-stockholm	Awesome little place in historic Gamla Stan where one can indulge in a vegan smorgasbord. This place is also pretty cheap, even outside of Swedish...	4.0	Stockholm
2727	hermitage-stockholm	We were strolling around Gamla Stan on a Saturday and we decided to try this place. It has great recommendation on Yelp and was also recommended by our...	3.0	Stockholm
2728	hermitage-stockholm	This place is fantastic if you're looking to get your fill on veges while traveling. It's a pleasant environment with plentiful food. It's kinda like those...	5.0	Stockholm
2729	vete-katten-stockholm	"Always a pleasure to stop for coffee and cake. 

Although the street-side café has been renovated an upgraded, they have retained the comfortable, small..."	5.0	Stockholm
2730	vete-katten-stockholm	This is a lovely old cafe that reminds me of Konditori La Glace in Copenhagen, just a tad less fancy. This place has been around for so long, proudly making...	4.0	Stockholm
2731	vete-katten-stockholm	Oh my gosh. I was told that since I was in Sweden, I need to eat princess cake. After researching a few, I landed upon this place. I got the soup, baked...	4.0	Stockholm
2732	panda-stockholm	Amazing find! Super conveniently located across the street from the train station, this place is a real gem. The owners are incredibly hospitable and help...	5.0	Stockholm
2733	panda-stockholm	"Yakiniku was not very good. It was so salty I could hardly eat it and very chewy from the lumps of fat and how overcooked it was.

Sushi was ok. 

Strangely..."	2.0	Stockholm
2734	panda-stockholm	I have only tried the sushi. Standard price but very tired, chewy rice. Fish was fresh and taste ok but definitely not worth it. Maybe the rest of the...	2.0	Stockholm
2735	bees-thai-food-stockholm-2	The best Thai take away!! I am saddened by the fact that I don't live closer to Bee's, I keep trying Thai places in my area looking for a nice smooth curry...	5.0	Stockholm
2736	bees-thai-food-stockholm-2	Complete disappointment! I read all the good reviews & thought should give it a try even though it's not close to where I live. So we had a late lunch on...	1.0	Stockholm
2737	bees-thai-food-stockholm-2	One of the best parts about Yelp is finding little hidden places like Bee's. Bee's is certainly out of the way, it was a fair walk through a park (with a...	4.0	Stockholm
2738	il-caffè-stockholm-8	This is a very cool space that has a bit of edginess to it with some of the wall art. There is a very reasonable amount of seating and each time I've been...	5.0	Stockholm
2739	il-caffè-stockholm-8	Il Caffe can be found in two other locations in Stockholm from what I know. The biggest advantage of the shop at Drottninggatan is probably the size. There...	3.0	Stockholm
2740	il-caffè-stockholm-8	After studying in Stockholm for almost 4 months I can gladly say that this café blows all others out of the water. The pastries are delicious with a great...	5.0	Stockholm
2741	östermalms-korvspecialist-stockholm	This is the VERY BEST hot dogs I've ever had in my life!! I grew up on the New Jersey Shore in United States where we are very proud of our hot dogs but...	5.0	Stockholm
2742	östermalms-korvspecialist-stockholm	What a delicious gourmet hot dog experience. This isn't your typical hot dog, more like delicious sausages in a baguette with sauerkraut. You have a choice...	5.0	Stockholm
2743	östermalms-korvspecialist-stockholm	"Short version- best hot dogs I have ever had (and I don't even like hot dogs)

Longer version (for the brave) - before getting to Stockholm, I wasn't sure..."	5.0	Stockholm
2744	pom-och-flora-stockholm	Super cute brunch place! The menus are listed clearly on the wall. My grilled croissant was flaky and panini pressed. The avocado toast had a nice kick to...	5.0	Stockholm
2745	pom-och-flora-stockholm	Super cute spot for brunch in Soder. This place is VERY small and they only accept card! Otherwise, this place is definitely worth stopping by because their...	4.0	Stockholm
2746	pom-och-flora-stockholm	"I quite enjoyed my brunch here. I had the ""hulk"" bowl which came with a green smoothie mix, chia pudding, coconut chips, some sort of flower, and peanut..."	3.0	Stockholm
2747	bun-meat-bun-stockholm-2	"Their second location which opened a couple of months ago, havent had the chance to try it since burgers havent been a part of my diet lately.

Same concept..."	5.0	Stockholm
2748	bun-meat-bun-stockholm-2	Tasty burgers and fries! We tested both the meat and portobello burgers, both delicious! The milkshake were too sweet, no need to add strawberry sauce, but...	4.0	Stockholm
2749	bun-meat-bun-stockholm-2	Great fast food burger. Finally opened in the city. Not a day late . Great bun and patty. Menu is good not to big or to small.	4.0	Stockholm
2750	uffe-och-lottas-stockholm	Great fish soup, with bread and aïoli but sooo expensive. 150kr for a take-away soup, you got to be kidding.	2.0	Stockholm
2751	uffe-och-lottas-stockholm	"I would love to keep it as my secret sweet place, but it is too good to be deprived of more happy clients. 
Stockholm has definitely issues with the soups -..."	5.0	Stockholm
2752	uffe-och-lottas-stockholm	My absolute favorite cafe in central Stockholm! Amazing food that is fresh, tasty with superb quality. Fair amount of different choices for everyone to find...	5.0	Stockholm
2753	matsu-stockholm	"I'm a little thrown off by our first experience at Matsu. Per previous Yelp reviews, we had high expectations. 

I ordered the ten piece vegetarian sushi..."	2.0	Stockholm
2754	matsu-stockholm	"We went to Stockholm in August 2016 and my daughter wanted sushi. 
We found Matsu and the sushi and sashimi were great!! By the time we finished we were..."	5.0	Stockholm
2755	matsu-stockholm	Matsu sushi suits the ones strolling around Kungsholmen that want decent sushi. The chefs at Matsu are very friendly and they carefully serve beautifully...	4.0	Stockholm
2756	caffetteria-del-corso-stockholm	Small and simple but a very nice true Italian espresso served by a true Italian. Recommended if you like a heavier espresso.	5.0	Stockholm
2757	58-dim-sum-stockholm	Renovated and really good dumplings. I had the chicken dumplings and was very satisfied. A good tip is to ask to combine the dumplings as this possibility...	4.0	Stockholm
2758	58-dim-sum-stockholm	Delicious dumplings at this little hole-in-a-wall restaurant. I definitely recommend the duck ones. You will feel full with the 15 for 85kr (dinner price)....	4.0	Stockholm
2759	58-dim-sum-stockholm	"A tiny place with a lot to offer!
They serve one of the best dumplings in Stockholm at a great value and with a good variety to choose from.

15 pieces cost..."	5.0	Stockholm
2760	love-food-cafe-stockholm	Very good and not so expensive compared to other Stockholm places. The food was very tasty and service was very friendly! I ordered the tofu fighter.	4.0	Stockholm
2761	love-food-cafe-stockholm	"This cafe has a been inspired by a great US tradition of sandwiches. Reuben sandwiches, pulled pork - it's all there. 

Pick the meat, the topping and the..."	4.0	Stockholm
2762	love-food-cafe-stockholm	"Affordable tasty burgers.



Loved lunching here! The place is great and the service was even greater! I remember walking in and the guy behind the counter..."	5.0	Stockholm
2763	babel-deli-stockholm-3	I was actually kind of surprised with how many vegetarian options they had, so that in itself made me a happy eater! The food was great. I had the...	5.0	Stockholm
2764	babel-deli-stockholm-3	"This is an awesome Lebanese lunch spot. Great section of Fresh foods to make up your own dish. 
Quite reasonable prices for the portion you get and the fact..."	4.0	Stockholm
2765	babel-deli-stockholm-3	Very affordable, large portions, delicious hummus, chicken, tabouleh and tatziki. Grape leaves, falafel were mediocre. Friendly helpful staff, cute spot...	3.0	Stockholm
2766	reggev-hummus-stockholm	I am a hummus monster and am very picky about hummus but this place nails it! I tried the one with minced meat (kött) twice and it was very delicious.	5.0	Stockholm
2767	reggev-hummus-stockholm	"No surprise given the previous reviews - but yeah, this place is delicious!

I'm not even vegetarian, and yet I felt delighted to find such tasty and..."	4.0	Stockholm
2768	reggev-hummus-stockholm	Absolutely delicious.  After traveling internationally for over a week, my mom and I were craving a dish that wasn't super meat-heavy.  We found this place...	5.0	Stockholm
2769	chutney-bar-and-matsal-stockholm	Chutney is probably my favourite restaurant when it comes to having a casual dinner outside. I've returned back here more times than to any other place...	5.0	Stockholm
2770	chutney-bar-and-matsal-stockholm	Pretty good for lunch! I like the buffet approach; self serve salad, water and tea and some very nice bread. I had a 'Malaysian' curry which I typically...	3.0	Stockholm
2771	chutney-bar-and-matsal-stockholm	Busy on a Sunday night!  The buffet is only lunchtime (up to 17:00), after that it is a la carte. 8 choices tonight. Our veggie burger was fine, although an...	4.0	Stockholm
2772	lilla-caféet-på-söder-stockholm	"I wanted to try out this cafe for quite a while but never managed as they close early. But this weekend I did and had a pleasant ""fika"" there with a friend,..."	5.0	Stockholm
2773	lilla-caféet-på-söder-stockholm	"This cafe was close to my hostel and when I searched it up, there were good reviews so I gave it a shot.

I came for breakfast and they had a breakfast..."	4.0	Stockholm
2774	lilla-caféet-på-söder-stockholm	Hip and comfortable environment. Good green tea and swedish pastry. Owners are very nice. Thanks for the invite!	5.0	Stockholm
2775	teatern-stockholm	This is a great way to experience some famous chefs without spending a fortune. This is also a great spot for eating if you're with a group who has diverse...	4.0	Stockholm
2776	teatern-stockholm	One of Stockholm's worst malls just managed to become relevant. Not sure it will improve the shopping but the food scene here certainly has improved....	4.0	Stockholm
2777	teatern-stockholm	We have for a long time had a tradition of (occasionally) going for Sunday ramen with our friend Patrik. He is a likeminded foody, who loves both fine...	4.0	Stockholm
2778	feca-stockholm	"This place is MAGNIFICENT!! The best authentic Italian food I've had so far in Stockholm (and at a great price!).

I lived in Italy for 2 years, and their..."	5.0	Stockholm
2779	feca-stockholm	"Nice pizza and super service.

Right next to the Mariatorget T-bana station you will find the cosy restaurant.

I came in there around 5:50 PM, placed my..."	4.0	Stockholm
2780	feca-stockholm	"I live just around the corner from this place, and being suspicious of ""subway eateries"" I never had tried it. But then I read the reviews here and got..."	2.0	Stockholm
2781	nobelmuseet-stockholm	When in Stockholm don't miss this museum where you could see all the candidates, recipients, inventions, banquets. It has an excellent cafeteria and cloak...	5.0	Stockholm
2782	nobelmuseet-stockholm	When Bob Dylan became the surprise recipient of the 2016 Nobel Prize for Literature, it reminded me that Jamie W. and I went to the Nobel Museum when we...	4.0	Stockholm
2783	nobelmuseet-stockholm	I'd been advised by a couple of friends that I really should pay the Nobel Museum a visit during my stay in Stockholm, so I happily made some time for it on...	3.0	Stockholm
2784	max-stockholm-4	Okay, so I know this is fast food, and it's probably pretty generic if you live in Sweden (I don't, so I have no idea). BUT they offer so many...	4.0	Stockholm
2785	max-stockholm-4	Arrived Stockholm at late night and found this burger place still opened, so we decided to go in and grabbed something to eat. It was about 10ish pm, there...	3.0	Stockholm
2786	max-stockholm-4	What the hell did I just eat? I ordered the bacon cheeseburger and this burger had the weirdest texture ever. There is something wrong with the meat or in...	1.0	Stockholm
2787	freds-food-truck-stockholm	I had the fish taco - fried cod with pickled veggies and onions served with coriander and other ingredients that were just dee-lish. And oh boy it was good...	5.0	Stockholm
2788	esa-sushibar-stockholm	I dont usually go to eat sushi when i have cravings, but when i do, i dig deep. This place is located in a small cellar right of Torsgatan/St:Eriksgatan so...	5.0	Stockholm
2789	esa-sushibar-stockholm	Favorite sushi in Stockholm. Not the coziest place but the food is just too good! I usually eat there at lunch time and the price is ridiculously low if you...	5.0	Stockholm
2790	esa-sushibar-stockholm	The sushi is far above average here considering the pricing level. The presentation is similar to what you get at for example Akki sushi, there're a lot of...	5.0	Stockholm
2791	viking-bar-stockholm-2	I was in Stockholm in late January, and I came here quite frequently. Their food is pretty good, and the bar staff is friendly, especially the Turkish young...	5.0	Stockholm
2792	viking-bar-stockholm-2	Really good at what it does. My version of a diner in Stockholm. Quick, cheap and classic comfort-food dishes. Good for take out.	4.0	Stockholm
2793	falafelbaren-stockholm	First meal in Stockholm turned out to be Falafel! Had this place bookmarked and it turned out to be located just down the street from the spot we were...	4.0	Stockholm
2794	falafelbaren-stockholm	The falafel here is fresh and has lots of flavor. It's a bit more pricey than the falafel you can find in other places in Stockholm, but you can get away...	3.0	Stockholm
2795	falafelbaren-stockholm	Falafelbaren is an immensely popular place that serves crispy and light falafel, börek as well as a version of the Egyptian bean pot foul. The food shows...	4.0	Stockholm
2796	noels-stockholm	Super-helpful owner, outstandingly friendly waitress, best Baba Ganoush ever! I'm going back tomorrow night!	5.0	Stockholm
2797	eggs-inc-stockholm	Visited Stockholm and wanted something cheap and fast (most of Stockholm is quite expensive) and I found Eggs Inc. on Yelp. The breakfast menu (served...	3.0	Stockholm
2798	eggs-inc-stockholm	"This might be one of the best fast food restaurants I have ever been to. 
A good breakfast always starts with a serving of scrambled eggs which is just what..."	5.0	Stockholm
2799	eggs-inc-stockholm	I am a huge fan of dishes containing eggs so of course I love this place (can't remember being this excited about an egg place since I stumbled upon the Egg...	4.0	Stockholm
2800	sushibaren-stockholm	Came to Stockholm for a weekend and was staying at the hostel across the street (highly recommend Generator Hostel). Wanted a quick bite near the hostel and...	5.0	Stockholm
2801	sushibaren-stockholm	Much like the other Yelp reviews this place was affordable and the owners really make you feel at home. I stopped in because I needed a quick bite to eat...	4.0	Stockholm
2802	sushibaren-stockholm	"Dishes is so good! They have some interesting menu combined full Asian favor noodle /rice noodle etc to taste ;)
But above all! It's the hospitality that..."	5.0	Stockholm
2803	sundbergs-konditori-stockholm	The best hot chocolate in town and you can get a cup of whipped cream with it!!! We sat outside. You get unlimited coffee/tea refills. You serve yourself....	5.0	Stockholm
2804	sundbergs-konditori-stockholm	Gamla Stan is packed to the rafters with coffee shops, restaurants and bars, so it was a hard thing to pick one from the bunch for a quick refuelling...	2.0	Stockholm
2805	sundbergs-konditori-stockholm	Oldest confectionery in Sweden! I like how they kept the interior of the place intact, very historical. Sandwiches and pastries are pretty good. It's one of...	4.0	Stockholm
2806	sawadee-fastfood-stockholm	We like it here, it is not very expensive, but food is delicious. My husband always take chicken with cashew and I tried various different dishes from menu...	5.0	Stockholm
2807	nada-bar-stockholm	These guys are professional. Well crafted drinks and pleasant welcoming service makes this bar quite different than the rest of what you'll find in...	5.0	Stockholm
2808	nada-bar-stockholm	Amazing music, good atmosphere, the staff is awesome and super friendly. English speakers should feel super welcome. Really good bartenders, kinda pricy...	4.0	Stockholm
2809	nada-bar-stockholm	Sometimes happenstance works pretty well. Missed my stop on the bus, and while walking to where I was going, heard one of my favorite mid-90's RnB songs...	5.0	Stockholm
2810	jerusalem-kebab-stockholm	Food is generous, fast and fresh made to order. I ordered a pita, fries and drink for 100kr, which is cheap for Gamla Stan. The staff is friendly. Not too...	4.0	Stockholm
2811	jerusalem-kebab-stockholm	Who knew that Gamla Stan would have such a nice Middle Eastern falafel cafe?  I'm so glad that I happened down this little lane to find Jerusalem Kebab.  It...	4.0	Stockholm
2812	jerusalem-kebab-stockholm	Perplexed by the reviews. We just ate here. Got two donors and a chicken plate. Probably one of the most lack luster doners I've ever had. Maybe you have to...	2.0	Stockholm
2813	sushi-bar-sone-stockholm	Been going here for last 7 years I think. Not as often here as when I lived 3mins away but still a frequent flyer. Sones sushi is simple and very good and...	5.0	Stockholm
2814	sushi-bar-sone-stockholm	"The owner, Sone is the nicest guy you'll meet. We were the only ones late Tuesday night and he kept us entertained for the entire time. 

We ordered the..."	5.0	Stockholm
2815	café-60-stockholm	Great dessert selection. You order at counter. Not the cleanest place. Many places to charge your phone and use free wifi. They have an upstairs. Outside...	4.0	Stockholm
2816	café-60-stockholm	"Two star only because I feel bad for the two guys there that seemed to be everywhere and needed help or something. 

Lots of cake and pastries selection..."	2.0	Stockholm
2817	café-60-stockholm	Super yummy pastries and reasonably priced! Free Wifi . Comfortable seating. Friendly staff.	5.0	Stockholm
2818	organico-stockholm-2	"On a bike tour around the city found another vegetarian jewel

Well, it's an organic store. Being a tourist, I needn't to buy anything I couldn't find where..."	4.0	Stockholm
2819	café-giffi-stockholm	Cafe Giffi was a wonderful place for our group of 7 to warm up after walking around the snow. The owner was incredibly welcoming and accommodating! The food...	4.0	Stockholm
2820	the-hairy-pig-deli-stockholm	Went today after a visit to the Royal Palace nearby. House beer was AWESOME. There was a red ale and a lager and both were fantastic with the lager gaining...	5.0	Stockholm
2821	the-hairy-pig-deli-stockholm	"I'm jealous of all these beautiful experiences for Hairy Pig.

As the girlfriend is vegan, I dined alone. But the menu did not include all the delicious..."	4.0	Stockholm
2822	the-hairy-pig-deli-stockholm	"Cheap lunch that is not too touristy in Gamla Stan? Perhaps you're asking too much, but this place might be an alternative.

Located on the Østerlånggatan,..."	4.0	Stockholm
2823	bakfickan-stockholm-2	"Ok this was 1 of the. 2 places that i tried the classic meatball meal

It is really right next to the opera house but off on the side.  The sign is small..."	5.0	Stockholm
2824	bakfickan-stockholm-2	"Girlfriend told me she wanted Swedish Meatballs so I got her meatballs and unfortunately I'm not from Sweden so she found this place instead....

Everyone..."	4.0	Stockholm
2825	bakfickan-stockholm-2	They don't call them Swedish meatballs here, you big meatball. Just meatballs.... so, today... my last in this beautiful country I dine on classic meal in a...	4.0	Stockholm
2826	meatballs-for-the-people-stockholm	"Adorable restaurant with great servers and delicious food.
Come here (obviously) for the meatballs. Choose which type of meatballs you'd want (lamb, beef,..."	5.0	Stockholm
2827	meatballs-for-the-people-stockholm	This is a TINY restaurant with delicious offerings and a forgivable (but marked) hipster vibe. They can only accommodate one large group at a time, so I'd...	5.0	Stockholm
2828	meatballs-for-the-people-stockholm	When you're in hipster area such as So Fo, you need to get a hipster (Swedish) meatball dish too. It's not quite how your Swedish grandmother made it, but...	4.0	Stockholm
2829	knut-stockholm	"Tasty modern food inspired by northern Sweden - friendly staff and prices! 

I must admit I am biased by coming from the middle part of Sweden (however..."	5.0	Stockholm
2830	knut-stockholm	"Very good product typical Swedish.
Fresh and well prepared.
I recommend this restaurant!"	4.0	Stockholm
2831	knut-stockholm	Was in town for 24 hours. Went here for dinner and sat at the bar - this place blew me away! Awesome cocktails, and the moose was absolutely outstanding. I...	5.0	Stockholm
2832	café-stiernan-stockholm	"My Korean parents liked the ramen so you know it's good. We got the miso ramen and shoyu ramen. 

I thought the miso was too salty, but my dad liked it...."	5.0	Stockholm
2833	café-stiernan-stockholm	We absolutely loved this local ramen cafe.  We stopped by while walking through Gamla Stan and decided to try this place out.  The seasoning was perfect and...	4.0	Stockholm
2834	café-stiernan-stockholm	Saw this place online when I first got here and hungry for some ramen, but Café Stiernan was a bit far from where I was so I picked another restaurant, but...	4.0	Stockholm
2835	slingerbulten-stockholm	Excellent Swedish food at a moderate price. Salmon fillet was great. Nice variety of starters and entrées.	5.0	Stockholm
2836	slingerbulten-stockholm	"A nice spot for dinner in Gamla Stan. Came here for dinner on back-to-back nights while staying in Gamla Stan.

The food is authentic Swedish, cooked well,..."	4.0	Stockholm
2837	slingerbulten-stockholm	Make sure you make a reservation as it gets very crowded. We're told that they hold a few tables for walk-ins but you still might end up waiting for a...	4.0	Stockholm
2838	akkurat-stockholm	One of my favorite restaurants/meals when I visited Stockholm was at Akkurat. The restaurant is conveniently located near a metro station (Slussen), has a...	4.0	Stockholm
2839	akkurat-stockholm	We were meeting up with some folks on business and the topic of craft beer came up. One of the local team said that Akkurat was the best brew pub in...	5.0	Stockholm
2840	akkurat-stockholm	"Beer Stop 133
---

Very easy to get to Akkurat fom the airport - take the express train to central station then just hop on a subway and walk around the..."	5.0	Stockholm
2841	nya-blå-dörren-stockholm	Had the bacon-wrapped, cheesed-filled chicken fillet, served with roasted veg and deep fried potatoes...yummy. Dish was perfectly prepared....chicken was...	5.0	Stockholm
2842	nya-blå-dörren-stockholm	Great atmosphere, delicious food, wonderful staff. Honestly wish I didn't have it on my last day so I could have gone again, but either way, it was the...	5.0	Stockholm
2843	nya-blå-dörren-stockholm	Ok food for the price. Good bread basket. Many local beers to try. Had the meatballs....nothing memorable. Herring plate was good to try to taste variety of...	3.0	Stockholm
2844	omnipollos-hatt-stockholm	"Omnipollos Hatt. A reason for beer nerds and snobs to go to Stockholm. A must on my list when I'm in town.

Nice, service-minded personal that happily..."	5.0	Stockholm
2845	omnipollos-hatt-stockholm	Three stars because Omnipollo beers are still the greatest ever for stout and porter lover like me. Nothing can beat 'em. Give me a bottle of Noa Pecan Mud...	3.0	Stockholm
2846	omnipollos-hatt-stockholm	The beer is obviously a strong point when it comes to Omnipollo but I can't comment on that since I don't drink beer. They do offer some wine, but this is...	3.0	Stockholm
2847	tokyo-diner-stockholm	Best Japanese  Restaurant ever , literally , the cashier is so good looking and warm heart ;) can't complain about anything.	5.0	Stockholm
2848	tokyo-diner-stockholm	Tokyo Diner is an amazing place right in the middle of the city, and they have a variety of food, and the most notable items on the menu are the different...	4.0	Stockholm
2849	tokyo-diner-stockholm	I wanted to try out some Ramen during the time I was visiting the town, and the closest place I could find on the map was Tokyo Dinner, plus the picture...	4.0	Stockholm
2850	fotografiska-stockholm	"I CAN'T BEGIN TO EVEN DESCRIBE HOW I LOVE THIS PLACE.

Typically, I loathe photography in art museum. It's like art that I can do at most places because a..."	5.0	Stockholm
2851	fotografiska-stockholm	Jamie W. and I certainly got our steps in when we visited this contemporary photography museum. After a long flight, it was our first day in Stockholm on a...	4.0	Stockholm
2852	fotografiska-stockholm	"Spectacular museum of photography, with a wonderful view of the city from both its entrance and up on the parallel street, Katarinavägen. 

Set out with the..."	5.0	Stockholm
2853	urban-deli-stockholm-4	The service was ordinary and the same had to be said about the food. I've only been to the restaurant and my opinion is that the food is expensive for the...	2.0	Stockholm
2854	urban-deli-stockholm-4	My husband and I kind of fell in love with this place. The philosophy behind it is inspiring and the food is delicious. The service is even good! Sadly we...	5.0	Stockholm
2855	urban-deli-stockholm-4	The place is really cute! The menu is very intricate but definitely delicious. Perfect place to grab or drink/coffee also!	4.0	Stockholm
2856	luzette-stockholm	A neat, clean and casual restaurant located in the same building as the central train station. You can access it from either inside or outside. The cuisine...	4.0	Stockholm
2857	luzette-stockholm	In making a last-minute visit to Sweden, I didn't do my usual anal research in trying to find the must-eat places in Stockholm, so when we got to our hotel,...	4.0	Stockholm
2858	luzette-stockholm	This is something as unusual as a good restaurant at a train station. Stations as well as airports are otherwise often places where prices are high and...	4.0	Stockholm
2859	nybrogatan-38-stockholm	Super belated review! I really enjoyed my dinner at Nybrogatan -- the service was friendly and the food was good. I especially enjoyed the carbonara! We...	4.0	Stockholm
2860	nybrogatan-38-stockholm	Awesome food, great service and reasonable prices. It's right across from the Mornington Hotel so also super convenient for us. I highly recommend eating...	5.0	Stockholm
2861	nybrogatan-38-stockholm	Nybrogatan 38 is one of my favourite eateries in Stockholm for a casual meal. The restaurant is not far from the city center and the ambience is relaxed and...	5.0	Stockholm
2862	gro-stockholm	We came here half starved leading us to devour their delicious bread for an unrealistic amount of refills. After ordering the carnivore menu and two craft...	5.0	Stockholm
2863	gro-stockholm	I could go on at length about what I liked about this place (the fare, the pairing, the vibe, the open kitchen...), but let's summarize with this: they...	5.0	Stockholm
2864	gro-stockholm	I booked a meal at Gro for the first night of a trip to Sweden with my mom. We arrived 20 minutes early, bewildered and bleary-eyed, and were promptly shown...	5.0	Stockholm
2865	k25-stockholm	Great place with good food and atmosphere. There's a wide selection of food from around the world which are all pretty good tasting! Prices are also pretty...	4.0	Stockholm
2866	k25-stockholm	Loud and bustling with lines during both lunch and dinner time. The food is average when it comes to quality and taste. But I wouldn't expect more from a...	3.0	Stockholm
2867	k25-stockholm	"11 different ""street kitchens"" covering Italian, Mexican, Asian, Chinese, burgers, and sushi.

We went there on a saturday around 18:00, had no trouble..."	4.0	Stockholm
2868	pelikan-stockholm	"If you are looking for a traditional Swedish meal with a great old time feel, this is the place. 

It was absolutely delicious! The bacon with the onion..."	5.0	Stockholm
2869	pelikan-stockholm	I came here for my last meal in Stockholm after reading about it in my Lonely Planet guide book. I was able to secure a reservation online and I was glad as...	4.0	Stockholm
2870	pelikan-stockholm	"Of course I liked Pelikan. They have cloud berries! They also have good craft beer.

My friend and I sat in the pub area which was casual and nice. It still..."	4.0	Stockholm
2871	corvina-enoteca-stockholm	"Small restaurant in Old Town.

I ordered some wine - delicious,  Also ordered (i think) the pasta della corvina.  

The dish was very good - I ate it all...."	4.0	Stockholm
2872	corvina-enoteca-stockholm	This Italian inspired wine bar may be located smack in the middle of touristy Old Town but it is one of the many places that has contributed to make the Old...	4.0	Stockholm
2873	corvina-enoteca-stockholm	What the heck was I thinkin' going to an Italian joint in Stockholm.  It looked so cozy and inviting, had to go right in.  Well,  the stellar Yelpeviews...	4.0	Stockholm
2874	barrels-burgers-och-beer-stockholm	"Two of my friends are in town visiting me from America and where do I take them for their first meal in Sweden? 

Barrels, duh.

Third time there and..."	5.0	Stockholm
2875	barrels-burgers-och-beer-stockholm	Came here based on reviews and we were not disappointed. We had a party of 5 on a Saturday night, the wait for a table was about 60 minutes.  Staff was...	5.0	Stockholm
2876	barrels-burgers-och-beer-stockholm	Best burger joint in Stockholm, Sweden. No funny business, great burgers and nice selection of beer.	5.0	Stockholm
2877	pharmarium-stockholm	So I will start this review off with the summary: This place is all about the experience. Don't come here just for the cocktails, come here for the...	5.0	Stockholm
2878	pharmarium-stockholm	This is one of the best cocktail bars in Stockholm with amazing cocktails. This place would feel right at home as part of a hip district in London, but is...	5.0	Stockholm
2879	pharmarium-stockholm	"Best cocktail bar anywhere.
I am enamored by this place to the extent that I am at a loss for words... yet I may continue to ramble.
Cocktails are of a..."	5.0	Stockholm
